index,Activity Date,Activity Name,Activity Type,Distance,Commute,Activity Gear,Athlete Weight,Bike Weight,Moving Time,Max Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Start Hour,Year,Average Speed
132,2012-01-13 11:51:34,Lunch Ride,Ride,13.28,False,2011 Allez,78.01789856,10.43260002,3225,11.97399998,340.2000122,,0.0,228.3999939,37.47869873,0.132539004,11,2012,9.21
133,2012-01-13 17:23:04,Roller Blading,Inline Skate,17.38,,,,,4999,5.731999874,12.19999981,,15.19999981,20.0,16.94919968,-0.00345059,17,2012,
134,2012-01-24 19:06:22,Run and workout,Run,1.8,,,78.01789856,,688,4.381999969,8.0,,15.80000019,22.0,4000.0,-0.011067,19,2012,
135,2012-01-25 17:18:16,Leasure ride around Fremont,Ride,25.75,False,2011 Allez,78.01789856,10.43260002,4072,20.06599998,249.1999969,,10.19999981,101.4000015,32.48260117,0.0256276,17,2012,14.15
136,2012-01-27 16:30:54,"Run Workout, then short easy ride",Ride,9.39,False,2011 Allez,78.01789856,10.43260002,1959,8.536000252,16.60000038,,13.80000019,24.0,6000.0,0.042602699,16,2012,10.71
137,2012-01-31 19:25:08,Run,Run,2.36,,,78.01789856,,725,5.268000126,2.0,,15.80000019,20.0,5.474450111,-0.092981197,19,2012,
138,2012-02-04 11:24:46,Lake Chabot Ride,Ride,14.58,False,RockHopper,78.01789856,12.70059967,3486,13.48600006,393.7999878,,63.59999847,240.1999969,2000.0,0.154970005,11,2012,9.36
139,2012-02-07 16:36:11,Rollerblade at the lake,Inline Skate,11.06,,,,,3411,5.004000187,10.19999981,,15.60000038,21.79999924,6.365369797,0.0144622,16,2012,
140,2012-02-08 11:11:57,Lunch Ride - Arastradero Preserve,Ride,19.94,False,RockHopper,78.01789856,12.70059967,4601,15.72799969,348.2000122,,15.0,230.1999969,6000.0,0.035104599,11,2012,9.69
141,2012-02-12 10:35:24,Brushy Peak,Ride,18.29,False,RockHopper,78.01789856,12.70059967,4737,13.13000011,363.2000122,,168.6000061,421.6000061,4000.0,-0.0054661,10,2012,8.63
142,2012-02-17 10:53:51,El Corte de Madera Creek (Skeggs),Ride,15.47,False,RockHopper,78.01789856,12.70059967,8855,11.11999989,677.4000244,,334.6000061,662.0,6000.0,0.134416997,10,2012,3.91
143,2012-02-19 16:12:01,Mission Peak Ohlone Trail,Ride,24.92,False,RockHopper,78.01789856,12.70059967,7336,11.8579998,732.4000244,,14.80000019,711.2000122,8000.0,0.00160509,16,2012,7.6
144,2012-02-21 11:02:25,Loooong Lunch Ride,Ride,61.04,False,2011 Allez,78.01789856,10.43260002,9997,18.15999985,1091.800049,,13.0,720.0,41.02560043,0.00589783,11,2012,13.66
145,2012-02-28 18:34:00,Workout to cut weight,Workout,3.01,,,,,1871,4.127999783,10.39999962,,17.79999924,24.39999962,10.38059998,-0.00662497,18,2012,
146,2012-03-04 16:53:06,Joseph D Grant ,Ride,16.79,False,RockHopper,78.01789856,12.70059967,5107,15.60599995,592.4000244,,445.7999878,844.4000244,6000.0,-0.020249801,16,2012,7.35
147,2012-03-08 16:36:35,Mill Creek,Ride,24.6,False,2011 Allez,78.01789856,10.43260002,4083,17.79999924,508.2000122,,15.80000019,509.2000122,40.0,0.0333298,16,2012,13.48
148,2012-03-10 16:18:50,Mission Peak Hike,Hike,8.7,,,,,8319,2.703999996,673.5999756,,112.0,778.5999756,1000.0,-0.167747006,16,2012,
149,2012-03-11 15:05:51,Joseph D Grant ,Ride,29.83,False,RockHopper,78.01789856,12.70059967,11312,14.31400013,1254.199951,,414.2000122,911.7999878,8000.0,0.022791799,15,2012,5.9
150,2012-03-20 18:23:00,Blur test ride - Fremont,Ride,20.85,False,Blur,78.01789856,14.06140041,4959,11.70629978,188.0,,483.6000061,549.0,44.30179977,-0.00575351,18,2012,9.41
151,2012-03-22 11:26:13,Lunch Ride - Arastradero Preserve,Ride,20.37,False,Blur,78.01789856,14.06140041,4339,12.10359955,284.0,,13.0,229.8000031,31.52359962,0.015703799,11,2012,10.5
152,2012-03-28 17:40:19,Brushy Peak ,Ride,15.27,False,Blur,78.01789856,14.06140041,3999,13.42770004,283.6000061,,137.1999969,390.2000122,210.4790039,-0.0209518,17,2012,8.54
153,2012-04-05 12:12:03,"Saratoga Gap, SCCP, and Long Ridge",Ride,14.18,False,Blur,78.01789856,14.06140041,5863,13.30060005,391.0,,734.2000122,830.2000122,56.20410156,0.0141008,12,2012,5.41
154,2012-04-06 10:40:59,Lunch Ride: The Loop,Ride,39.84,False,2011 Allez,78.01789856,10.43260002,5513,13.70759964,417.2000122,,10.39999962,174.3999939,25.0170002,-0.00652489,10,2012,16.17
155,2012-04-07 11:27:07,Mission Peak Hike,Hike,9.36,,,,,7607,2.783449888,672.7999878,,108.1999969,778.5999756,70.97810364,-0.196503997,11,2012,
156,2012-04-25 17:08:03,Fremont loop,Ride,23.9,False,2011 Allez,78.01789856,10.43260002,3561,18.99399948,251.0,,474.3999939,583.4000244,162.602005,0.0083655,17,2012,15.01
157,2012-04-26 11:38:16,Lunch Ride - Arastradero Preserve,Ride,9.14,False,Blur,78.01789856,14.06140041,2836,12.86200047,189.3999939,,66.80000305,206.1999969,33.14920044,0.00656181,11,2012,7.21
158,2012-04-29 10:18:09,Brushy Peak,Ride,17.86,False,Blur,78.01789856,14.06140041,4779,16.17200089,406.2000122,,171.8000031,420.0,38.46149826,-0.016793899,10,2012,8.36
159,2012-05-01 17:55:41,Mission Peak Hike,Hike,12.32,,,,,8838,23.51199913,643.4000244,,15.80000019,769.2000122,8000.0,-0.898977995,17,2012,
160,2012-05-05 08:32:06,Calivaras Loop CW,Ride,61.41,False,2011 Allez,78.01789856,10.43260002,9142,17.29000092,557.0,,-13.19999981,336.6000061,38.46149826,-0.034196101,8,2012,15.03
161,2012-05-06 18:30:15,Easy ride,Ride,7.89,False,2011 Allez,78.01789856,10.43260002,2070,6.803999901,18.60000038,,4.0,485.3999939,5.930319786,-5.96969986,18,2012,8.52
162,2012-05-08 10:54:09,Lunch Ride: Page Mill to Summit of Alpine Rd,Ride,37.51,False,2011 Allez,78.01789856,10.43260002,6726,19.27599907,791.4000244,,30.20000076,724.5999756,1000.0,0.0143946,10,2012,12.48
163,2012-05-10 11:42:40,Lunch @ Chipotle,Ride,3.63,False,2011 Allez,78.01789856,10.43260002,992,7.082499981,4.199999809,,19.79999924,24.0,3.542959929,0.060567301,11,2012,8.2
164,2012-05-10 05:39:18,Bike to work day: Home to work,Ride,31.91,False,2011 Allez,78.01789856,10.43260002,5138,8.855999947,62.79999924,,468.7999878,498.2000122,60.15039825,-0.0119056,5,2012,13.89
165,2012-05-10 15:39:00,Bike to work day: Work to home,Ride,32.45,False,2011 Allez,78.01789856,10.43260002,4984,11.43000031,101.1999969,,27.60000038,59.40000153,65.2173996,0.040056098,15,2012,14.56
166,2012-05-14 12:02:02,Tour of California Stage 2: Bear Creek KOM,Ride,99.39,False,2011 Allez,78.01789856,10.43260002,16730,18.83399963,2175.73999,,13.70720005,972.9000244,39.21569824,8.67e-05,12,2012,13.29
167,2012-05-15 11:12:36,Tour of California Stage 3: Mt Diablo KOM,Ride,40.18,False,2011 Allez,78.01789856,10.43260002,8666,16.02199936,1059.599976,,126.5999985,1147.599976,2000.0,0.043305799,11,2012,10.37
168,2012-05-17 16:06:43,Windy Hill,Hike,12.88,,,,,9829,3.400000095,492.0,,188.3999939,554.4000244,6000.0,0.00155284,16,2012,
169,2012-05-19 18:28:46,Easy ride around the lake,Ride,8.91,False,Blur,78.01789856,14.06140041,2474,9.272000313,0.0,,16.12409973,25.37509918,10.91699982,0.00110396,18,2012,8.06
170,2012-05-24 10:59:23,El Corte de Madera Creek (Skeggs),Ride,20.86,False,Blur,78.01789856,14.06140041,9339,12.31270027,888.5999756,,334.6000061,731.4000244,841.9160156,0.136136994,10,2012,5.0
171,2012-05-25 19:12:41,Coyote Creek Trail - Dog training to Hellyer Velodrome,Ride,28.33,False,2011 Allez,78.01789856,10.43260002,4202,11.30000019,67.40000153,,65.59999847,109.4000015,14.49279976,-0.036000099,19,2012,15.08
172,2012-05-29 10:56:04,Southern Skyline Region,Ride,11.88,False,Blur,78.01789856,14.06140041,3859,14.84799957,427.6830139,,549.8579712,784.2659912,680.3900146,-0.018705299,10,2012,6.88
173,2012-06-01 07:24:27,Beat the Heat! Morning Los Altos Hills Ride,Ride,36.22,False,2011 Allez,78.01789856,10.43260002,5948,16.80200005,634.2000122,,-1.200000048,220.6000061,83.33329773,-0.033682201,7,2012,13.62
174,2012-06-03 17:09:48,Mission Peak Hike - Wish you were here Luke!,Hike,8.02,,,,,7006,2.415999889,664.4000244,,115.8000031,769.7999878,2000.0,-0.134536996,17,2012,
175,2012-06-07 10:56:04,Russian Ridge Exploration,Ride,13.72,False,Blur,78.01789856,14.06140041,4381,12.8192997,433.0,,568.2000122,752.0,313.8500061,0.0262355,10,2012,7.01
176,2012-06-10 15:50:34,After work ride OLH,Ride,69.04,False,2011 Allez,78.01789856,10.43260002,10520,19.16939926,909.0,,11.19999981,521.4000244,841.9160156,0.00724136,15,2012,14.68
177,2012-06-14 07:19:13,Windy Hill,Ride,13.48,False,Blur,78.01789856,14.06140041,5027,10.83119965,447.0,,216.8000031,606.4000244,297.6619873,-0.149848998,7,2012,6.0
178,2012-06-18 08:35:23,Mill Creek out and back,Ride,25.07,False,2011 Allez,78.01789856,10.43260002,4294,24.75909996,649.7680054,,17.06010056,509.4559937,29.81229973,0.000588592,8,2012,13.06
179,2012-06-20 18:07:55,Active Recovery Ride,Ride,7.34,False,Blur,78.01789856,14.06140041,1800,6.690000057,16.60000038,,170.1999969,174.3999939,20.0,0.027233999,18,2012,9.12
180,2012-06-21 16:27:24,After work ride in the hills,Ride,33.52,False,Blur,78.01789856,14.06140041,9956,15.76340008,1019.799988,,183.3999939,842.5999756,631.4370117,-0.047723599,16,2012,7.53
181,2012-06-22 18:34:06,Active recovery ride,Ride,13.57,False,2011 Allez,78.01789856,10.43260002,3189,7.847169876,42.0,,485.3999939,519.4000244,297.6619873,0.234239995,18,2012,9.52
182,2012-06-24 10:22:00,Morgan Territory from dog training,Ride,44.22,False,2011 Allez,78.01789856,10.43260002,7280,19.27099991,577.5999756,,162.8000031,665.0,210.4790039,-0.0135679,10,2012,13.59
183,2012-06-27 17:28:19,Brushy Peak,Ride,18.09,False,Blur,78.01789856,14.06140041,4752,16.78660011,404.3999939,,192.8000031,439.0,631.4370117,0.025427099,17,2012,8.52
184,2012-06-28 16:09:21,El Corte de Madera Creek (Skeggs),Ride,16.67,False,Blur,78.01789856,14.06140041,8754,10.94680023,691.5999756,,404.3999939,663.0,110.3949966,-0.095951498,16,2012,4.26
185,2012-07-03 11:05:38,Lunch Ride,Ride,34.78,False,2011 Allez,78.01789856,10.43260002,4838,14.69999981,323.0,,11.0,192.6000061,35.71509933,-0.010349,11,2012,16.08
186,2012-07-05 10:06:50,Southern Skyline Region,Ride,39.3,False,Blur,78.01789856,14.06140041,15367,12.99629974,1265.199951,,356.0,829.0,631.4370117,-0.0198445,10,2012,5.72
187,2012-07-09 17:04:10,After work ride,Ride,60.15,False,2011 Allez,78.01789856,10.43260002,8504,15.68000031,415.0,,481.7999878,742.2000122,34.7826004,-0.00565176,17,2012,15.82
188,2012-07-10 16:44:09,Upper Stevens Creek and Montabello,Ride,26.31,False,Blur,78.01789856,14.06140041,8587,14.15009975,712.0,,232.8000031,853.2000122,841.9160156,0.0159605,16,2012,6.85
189,2012-07-14 13:09:19,Tour de Fremont Hills,Ride,45.27,False,2011 Allez,78.01789856,10.43260002,7435,20.9659996,693.1959839,,4.504920006,165.0330048,20.31599998,0.000109418,13,2012,13.62
190,2012-07-19 18:49:01,Lake Elizabeth,Run,4.82,False,,78.01789856,,2322,4.434000015,0.0,,15.79940033,20.4727993,8.333330154,0.00122122,18,2012,
191,2012-07-20 16:56:54,Roller bladed the lake,Inline Skate,18.18,,,,,4873,7.018000126,12.60000038,,11.80000019,20.0,100.0,-0.025301499,16,2012,
192,2012-07-21 07:46:09,Hayward and Casto Valley Hills,Ride,55.72,False,2011 Allez,78.01789856,10.43260002,9496,21.18400002,838.0,,28.79999924,349.2000122,30.76919937,-0.00610205,7,2012,13.12
193,2012-07-22 08:55:03,Tracking to training: Active recovery ride,Ride,33.35,False,2011 Allez,78.01789856,10.43260002,5259,10.81200027,115.4000015,,111.5999985,177.3999939,142.8569946,0.175687,8,2012,14.18
194,2012-07-23 17:45:08,Ran around the lake plus vita course workout,Run,4.69,False,,78.01789856,,2484,3.335999966,5.599999905,,28.20000076,40.59999847,68.96549988,-0.187608004,17,2012,
195,2012-07-24 15:15:17,Commute from work,Ride,32.08,False,2011 Allez,78.01789856,10.43260002,4543,12.11600018,104.5999985,,-1.399999976,30.39999962,70.58820343,0.0224433,15,2012,15.79
196,2012-07-24 06:19:43,Commute to work,Ride,32.3,False,2011 Allez,78.01789856,10.43260002,4501,11.97999954,67.40000153,,466.0,496.6000061,50.0,-0.013003,6,2012,16.05
197,2012-07-26 15:41:22,Commute from work,Ride,31.84,False,2011 Allez,78.01789856,10.43260002,4740,13.01000023,107.5999985,,-1.799999952,31.79999924,37.03699875,0.021979701,15,2012,15.02
198,2012-07-26 07:14:32,Commute to work,Ride,31.85,False,2011 Allez,78.01789856,10.43260002,4560,12.40200043,75.19999695,,476.2000122,504.7999878,40.40399933,0.0200899,7,2012,15.62
199,2012-07-27 09:44:28,Morning Ride in the Mountains,Ride,21.53,False,Blur,78.01789856,14.06140041,6900,12.1239996,629.0,,173.8000031,756.2000122,2000.0,0.027860999,9,2012,6.98
200,2012-07-27 18:59:29,Ran around the lake plus vita course workout,Run,4.6,False,,78.01789856,,2312,3.700000048,7.800000191,,477.0,489.2000122,11.36359978,-0.182530999,18,2012,
201,2012-08-02 11:30:20,Lunch Ride - Arastradero Preserve,Ride,12.63,False,Blur,78.01789856,14.06140041,3807,13.42599964,328.6000061,,85.80000305,218.6000061,4000.0,0.049074199,11,2012,7.42
202,2012-08-02 18:06:37,Ran around the lake plus vita course workout and Lunges,Run,4.92,False,,78.01789856,,2612,3.75999999,8.800000191,,479.6000061,490.0,46.51160049,-0.113802001,18,2012,
203,2012-08-04 15:31:48,Arastradero and Palo Alto Foothills Park,Hike,20.02,,,,,14268,4.012000084,801.4589844,,85.90509796,525.5939941,46.05260086,0.00408425,15,2012,
204,2012-08-07 18:51:19,Lake Elizabeth plus vita course x 2,Run,8,False,,78.01789856,,3728,7.361999989,13.80000019,,15.80000019,23.79999924,200.0,0.022479501,18,2012,
205,2012-08-08 07:34:22,El Corte De Madera (Skeggs): Short morning ride,Ride,7.59,False,Blur,78.01789856,14.06140041,3575,9.501999855,444.5759888,,546.0180054,719.9260254,51.0544014,-0.00830781,7,2012,4.75
206,2012-08-10 11:29:05,Lunch Ride in Los Alto Hills with Timbo,Ride,24.65,False,2011 Allez,78.01789856,10.43260002,3695,16.8383007,421.7999878,,15.0,229.1999969,129.8699951,0.018660501,11,2012,14.93
207,2012-08-12 19:08:46,Nice active recovery evening ride around Fremont,Ride,26.8,False,Blur,78.01789856,14.06140041,3906,11.02999973,65.0,,442.7999878,502.2000122,80.89260101,0.000746115,19,2012,15.35
208,2012-08-13 17:11:09,Garin/Dry Creek Park,Ride,29.19,False,Blur,78.01789856,14.06140041,9460,15.10200024,919.0,,66.40000153,390.0,8000.0,-0.0219223,17,2012,6.9
209,2012-08-16 11:32:52,Lunch Ride in the Los Altos Hills with Timbo,Ride,18.45,False,2011 Allez,78.01789856,10.43260002,2864,15.82800007,244.1999969,,15.0,229.6000061,93.02330017,0.0130023,11,2012,14.41
210,2012-08-17 18:25:08,Lake Elizibeth plus Vita course and Lunges after (stopped the timer accidentally somewhere along the way),Run,2.46,,,78.01789856,,1500,8.699999809,6.400000095,,9.800000191,485.3999939,20.83329964,-19.31430054,18,2012,
211,2012-08-20 17:38:09,Navy SEAL Workout: Upper body 3 MIles total running,Workout,5.8,,,78.01789856,,2599,4.441999912,12.0,,33.59999847,42.20000076,8.344920158,-0.113762997,17,2012,
212,2012-08-21 11:44:58,Lunch Ride in the Los Altos Hills,Ride,22.03,False,2011 Allez,78.01789856,10.43260002,3241,14.28999996,282.6000061,,15.0,225.1999969,25.64100075,0.0118013,11,2012,15.21
213,2012-08-21 17:14:46,Navy SEAL Workout: Lower Body 3 miles total running,Workout,5.02,,,78.01789856,,1925,4.481999874,6.400000095,,-66.0,40.0,7.490640163,-2.071350098,17,2012,
214,2012-08-23 11:26:16,Lunch Ride with Timbo,Ride,33.52,False,2011 Allez,78.01789856,10.43260002,4519,17.40999985,416.6000061,,13.0,352.6000061,50.0,0.0155103,11,2012,16.59
215,2012-08-26 16:19:54,Mission Peak and Mt Allison,Ride,33.09,False,Blur,78.01789856,14.06140041,8902,18.03199959,963.7999878,,12.0,799.0,8000.0,-0.0090653,16,2012,8.31
216,2012-08-28 17:57:49,"Fremont Ride: Warm up, then 11 mile ITT, then cool down",Ride,45.9,False,2011 Allez,78.01789856,10.43260002,6392,13.34599972,61.55519867,,1.715350032,36.24240112,12.22830009,0.000224223,17,2012,16.06
217,2012-08-29 18:31:24,"Lake Elizabeth, Ran around the lake w/ Kayla and did Vita course plus lunges at the end.",Run,4.87,False,,78.01789856,,2328,7.71999979,4.0,,15.19999981,218.6000061,14.84230042,-4.174369812,18,2012,
218,2012-08-29 08:18:35,"Morning recovery ride around Palo Alto, Los Altos, and Stanford.",Ride,21.87,False,2011 Allez,78.01789856,10.43260002,3319,11.63799953,107.0,,15.0,64.19999695,27.39730072,0.0146302,8,2012,14.74
219,2012-08-31 09:41:35,El Corte de Madera: De-Kauffing!,Ride,12.81,False,Blur,78.01789856,14.06140041,6133,13.86600018,546.7999878,,383.6000061,724.0,10000.0,0.0592895,9,2012,4.67
220,2012-09-04 10:33:29,Ride in the hills: Coal Creek and Montebello,Ride,20.92,False,Blur,78.01789856,14.06140041,6252,12.86999989,645.2000122,,167.6000061,683.5999756,8000.0,0.183529004,10,2012,7.49
221,2012-09-07 07:59:35,Morning HIll Repeats,Ride,28.37,False,2011 Allez,78.01789856,10.43260002,4691,18.73200035,510.6000061,,15.0,151.0,20.24749947,0.00563808,7,2012,13.53
222,2012-09-09 16:39:36,"One peak, good. Two peaks, better. Three peaks FTW!",Ride,37.84,False,Blur,78.01789856,14.06140041,9911,15.41399956,1098.599976,,11.39999962,809.4000244,10000.0,0.0253672,16,2012,8.54
223,2012-09-11 09:56:28,"Up, Up, and Away. Top of Page Mill and back.",Ride,37.17,False,2011 Allez,78.01789856,10.43260002,6020,18.48600006,776.4000244,,13.0,691.7999878,287.8840027,0.041970301,9,2012,13.81
224,2012-09-14 08:18:48,Oh El Corte de Madera how I love you!,Ride,18.72,False,Blur,78.01789856,14.06140041,7399,13.42599964,807.7999878,,368.3999939,691.2000122,8000.0,-0.0117479,8,2012,5.66
225,2012-09-20 16:55:57,Ride around Fremont after being a little sick,Ride,24.38,False,2011 Allez,78.01789856,10.43260002,3523,14.68999958,225.0240021,,9.806369781,117.3519974,30.53440094,-0.000792829,16,2012,15.48
226,2012-09-23 10:12:21,"Calaveras Loop, plus Felter",Ride,79.74,False,2011 Allez,78.01789856,10.43260002,12240,18.36400032,943.7999878,,11.60000038,606.0,21.16399956,0.00501609,10,2012,14.57
227,2012-09-29 07:59:26,"Morning ride around Fremont. Some hill sprints, time trialing and windsprints. ",Ride,37.09,False,2011 Allez,78.01789856,10.43260002,5942,24.75,427.2000122,,14.0,119.4000015,33.85419846,0.0221058,7,2012,13.96
228,2012-10-03 07:41:03,The loop plus OLH (getting ready for the LKHC),Ride,49.3,False,2011 Allez,78.01789856,10.43260002,7305,18.74399948,731.2000122,,13.0,522.5999756,65.04060364,0.0129799,7,2012,15.09
229,2012-10-06 09:26:43,LKHC: Stage 1 - Montebello Rd,Ride,29.49,False,2011 Allez,78.01789856,10.43260002,5189,17.51000023,765.5999756,,46.20000076,778.2000122,8000.0,0.147823006,9,2012,12.71
230,2012-10-08 17:14:30,Easy mostly flat ride around Fremont,Ride,25.77,False,2011 Allez,78.01789856,10.43260002,3706,18.31800079,166.8000031,,469.7999878,567.0,29.85070038,-0.000775949,17,2012,15.55
231,2012-10-09 17:17:47,"Steep hill training, ouch. Morrison Canyon, Vargas and a few short out and backs",Ride,27.12,False,2011 Allez,78.01789856,10.43260002,5210,16.66200066,644.3809814,,15.78009987,305.8850098,23.61490059,0.000314701,17,2012,11.64
232,2012-10-10 15:39:53,Commute home from work,Ride,31.75,True,2011 Allez,78.01789856,10.43260002,4465,11.19400024,88.80000305,,-6.599999905,26.39999962,37.03699875,-0.010706,15,2012,15.91
233,2012-10-10 06:24:08,Commute to work from home,Ride,31.99,True,2011 Allez,78.01789856,10.43260002,4643,10.60400009,62.20000076,,0.400000006,32.40000153,19.41749954,-0.0143787,6,2012,15.41
234,2012-10-12 14:46:42,Commute home from work,Ride,31.79,False,2011 Allez,78.01789856,10.43260002,4697,11.65600014,73.80000305,,0.200000003,30.20000076,20.72540092,0.0138394,14,2012,15.14
235,2012-10-12 07:44:31,Commute to work with Diaz,Ride,32.12,False,2011 Allez,78.01789856,10.43260002,5600,9.053999901,64.40000153,,2.400000095,32.0,28.84620094,-0.00435801,7,2012,12.83
236,2012-10-13 09:16:15,LKHC: Stage 2 - Quimby Rd,Ride,36.16,False,2011 Allez,78.01789856,10.43260002,6675,16.56200027,766.6810303,,39.6427002,673.0050049,29.47850037,0.000691431,9,2012,12.12
237,2012-10-16 06:46:20,Commute to work,Ride,31.55,True,2011 Allez,78.01789856,10.43260002,4750,9.982000351,66.19999695,,465.6000061,495.6000061,39.73509979,-0.0158439,6,2012,14.85
238,2012-10-16 15:14:28,Commute home (Pretty windy),Ride,31.69,True,2011 Allez,78.01789856,10.43260002,4405,12.33600044,110.5999985,,9.199999809,52.79999924,58.82350159,0.099073999,15,2012,16.09
239,2012-10-26 15:13:06,Quick tune up ride,Ride,16.31,False,2011 Allez,78.01789856,10.43260002,2351,18.13800049,118.0,,477.2000122,552.2000122,39.21569824,0.0110312,15,2012,15.51
240,2012-10-27 09:16:13,LKHC: Stage 4 - Hwy 9 West (Boulder Creek to Skyline),Ride,45.84,False,2011 Allez,78.01789856,10.43260002,6688,16.54000092,712.2000122,,111.1999969,754.2000122,2000.0,0.00654465,9,2012,15.33
241,2012-10-30 12:12:08,Mostly easy ride with big hoss,Ride,30.07,False,2011 Allez,78.01789856,10.43260002,4466,14.10400009,207.0,,13.19999981,64.59999847,33.51959991,0.00997552,12,2012,15.06
242,2012-11-01 11:23:18,Long lunch ride. Mostly Zone 2.,Ride,46.59,False,2011 Allez,78.01789856,10.43260002,6125,15.0340004,348.3999939,,15.0,255.1999969,76.19049835,0.00386294,11,2012,17.02
243,2012-11-03 10:00:41,LKHC Stage 5: Hwy 84-West Alpine plus extras after,Ride,73.2,False,2011 Allez,78.01789856,10.43260002,11540,17.19000053,1258.0,,-12.60000038,712.5999756,6000.0,-0.00683017,10,2012,14.19
244,2012-11-06 11:13:27,"Eazy, mostly zone 2 lunch ride: ""The PV Loop"" plus drafting behind a semi @ 50mph down sandhill.",Ride,36.98,False,2011 Allez,78.01789856,10.43260002,5088,22.62800026,357.6000061,,15.0,167.1999969,44.44440079,0.0146014,11,2012,16.26
